Chrom.1		Chrom.1 (1)		Chrom.1 (2)		Chrom.1 (3)		Chrom.1 (4)		Chrom.1 (5)		
UV		UV		UV		UV		UV		UV		
ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	
21.203	2.162369	21.203	2.172389	21.203	2.191799	21.203	2.191469	21.203	2.210685	21.203	2.227376	
21.204	2.161703	21.204	2.171825	21.204	2.192195	21.204	2.19173	21.204	2.210224	21.204	2.22768	
21.205	2.160842	21.205	2.17104	21.206	2.192669	21.206	2.19187	21.206	2.209796	21.205	2.228627	
21.207	2.159603	21.207	2.170423	21.207	2.192713	21.207	2.191629	21.207	2.208589	21.207	2.228782	
21.208	2.159553	21.208	2.171304	21.208	2.193653	21.208	2.1928	21.208	2.207866	21.208	2.228239	
21.209	2.159501	21.209	2.17128	21.21	2.193712	21.21	2.19367	21.21	2.207764	21.209	2.227772	
21.211	2.159212	21.211	2.171112	21.211	2.194236	21.211	2.193975	21.211	2.207277	21.211	2.227942	
21.212	2.158215	21.212	2.171155	21.212	2.19422	21.212	2.194118	21.212	2.207173	21.212	2.227967	
21.213	2.157683	21.213	2.170637	21.214	2.193668	21.214	2.193992	21.214	2.207117	21.213	2.228409	
21.215	2.157007	21.215	2.170666	21.215	2.194352	21.215	2.19385	21.215	2.207508	21.215	2.227668	
21.216	2.155911	21.216	2.170295	21.216	2.19442	21.216	2.193971	21.216	2.208054	21.216	2.226953	
21.217	2.154755	21.217	2.170343	21.218	2.194162	21.218	2.19362	21.218	2.208182	21.217	2.227604	
21.219	2.153786	21.219	2.169738	21.219	2.194328	21.219	2.19381	21.219	2.208026	21.219	2.227474	
21.22	2.153222	21.22	2.170199	21.22	2.19416	21.22	2.19462	21.22	2.207422	21.22	2.227559	
21.221	2.152655	21.221	2.170142	21.222	2.193857	21.222	2.194685	21.222	2.207177	21.221	2.227939	
21.223	2.152034	21.223	2.169676	21.223	2.193986	21.223	2.195261	21.223	2.206851	21.223	2.228591	
21.224	2.150952	21.224	2.16851	21.224	2.194864	21.224	2.195143	21.224	2.204901	21.224	2.228938	
21.225	2.149292	21.225	2.167825	21.226	2.194142	21.226	2.195446	21.226	2.203941	21.225	2.229285	
21.227	2.149738	21.227	2.167061	21.227	2.194149	21.227	2.195205	21.227	2.203601	21.227	2.22965	
21.228	2.149712	21.228	2.16772	21.228	2.19414	21.228	2.195077	21.228	2.204165	21.228	2.229486	
21.229	2.150022	21.229	2.166969	21.23	2.193374	21.229	2.195382	21.229	2.203998	21.229	2.22914	
21.231	2.150129	21.231	2.165539	21.231	2.192667	21.231	2.195788	21.231	2.203313	21.231	2.229872	
21.232	2.149842	21.232	2.165066	21.232	2.192724	21.232	2.19519	21.232	2.203579	21.232	2.229789	
21.233	2.149475	21.233	2.165998	21.234	2.192979	21.233	2.194499	21.233	2.20379	21.233	2.228631	
21.235	2.149433	21.235	2.165545	21.235	2.194255	21.235	2.194446	21.235	2.204179	21.235	2.228004	
21.236	2.149312	21.236	2.165007	21.236	2.194864	21.236	2.195083	21.236	2.204683	21.236	2.2282	
21.237	2.149536	21.237	2.16454	21.238	2.194638	21.237	2.195773	21.237	2.20474	21.237	2.229058	
21.239	2.14896	21.239	2.164483	21.239	2.194499	21.239	2.196434	21.239	2.20552	21.239	2.229658	
21.24	2.148594	21.24	2.164321	21.24	2.193608	21.24	2.197226	21.24	2.204402	21.24	2.230375	
21.241	2.14788	21.241	2.165523	21.241	2.192701	21.241	2.196625	21.241	2.2045	21.241	2.230119	
21.243	2.148375	21.243	2.165565	21.243	2.192295	21.243	2.196676	21.243	2.204195	21.243	2.228048	
21.244	2.147167	21.244	2.165411	21.244	2.191924	21.244	2.196275	21.244	2.204276	21.244	2.227962	
21.245	2.145244	21.245	2.164781	21.245	2.191932	21.245	2.196331	21.245	2.204417	21.245	2.227346	
21.247	2.144897	21.247	2.163767	21.247	2.192241	21.247	2.196014	21.247	2.204548	21.247	2.227663	
21.248	2.145402	21.248	2.164185	21.248	2.191956	21.248	2.19562	21.248	2.205377	21.248	2.227674	
21.249	2.14541	21.249	2.163439	21.249	2.192319	21.249	2.194975	21.249	2.206372	21.249	2.22758	
21.251	2.145015	21.251	2.163851	21.251	2.193017	21.251	2.195026	21.251	2.207138	21.251	2.227478	
21.252	2.145003	21.252	2.165112	21.252	2.193437	21.252	2.195732	21.252	2.206774	21.252	2.22695	
21.253	2.144236	21.253	2.165511	21.253	2.194318	21.253	2.196111	21.253	2.206666	21.253	2.227509	
21.255	2.144137	21.255	2.165433	21.255	2.194299	21.255	2.196791	21.255	2.206939	21.255	2.227348	
21.256	2.144701	21.256	2.164454	21.256	2.194233	21.256	2.196056	21.256	2.207022	21.256	2.227482	
21.257	2.145171	21.257	2.164224	21.257	2.19417	21.257	2.194904	21.257	2.206412	21.257	2.228081	
21.259	2.145766	21.259	2.164649	21.259	2.193017	21.259	2.194801	21.259	2.205971	21.259	2.227877	
21.26	2.145885	21.26	2.164548	21.26	2.194076	21.26	2.194734	21.26	2.205682	21.26	2.229373	
21.261	2.146063	21.261	2.164229	21.261	2.194856	21.261	2.194919	21.261	2.205523	21.261	2.230246	
21.263	2.145045	21.263	2.163263	21.263	2.194725	21.263	2.194917	21.263	2.205718	21.263	2.229342	
21.264	2.145664	21.264	2.16339	21.264	2.194524	21.264	2.195524	21.264	2.206132	21.264	2.228437	
21.265	2.145744	21.265	2.164449	21.265	2.194215	21.265	2.195098	21.265	2.207123	21.265	2.228786	
21.267	2.145378	21.267	2.164268	21.267	2.193819	21.267	2.194989	21.267	2.207364	21.267	2.228576	
21.268	2.145133	21.268	2.164172	21.268	2.194045	21.268	2.194764	21.268	2.206784	21.268	2.22815	
21.269	2.145469	21.269	2.165391	21.269	2.194248	21.269	2.194548	21.269	2.2066	21.269	2.228024	
21.271	2.14588	21.271	2.165473	21.271	2.193465	21.271	2.194532	21.271	2.206609	21.271	2.22887	
21.272	2.145856	21.272	2.16583	21.272	2.192845	21.272	2.193926	21.272	2.205955	21.272	2.228256	
21.273	2.146807	21.273	2.166451	21.273	2.19312	21.273	2.193397	21.273	2.205792	21.273	2.228178	
21.275	2.14509	21.275	2.166781	21.275	2.192419	21.275	2.192362	21.275	2.205977	21.275	2.228336	
21.276	2.144927	21.276	2.166405	21.276	2.191736	21.276	2.192056	21.276	2.205913	21.276	2.227983	
21.277	2.145241	21.277	2.165507	21.277	2.190662	21.277	2.192398	21.277	2.20594	21.277	2.22759	
21.279	2.145838	21.279	2.164426	21.279	2.191397	21.279	2.192005	21.279	2.204964	21.278	2.227066	
21.28	2.14624	21.28	2.165144	21.28	2.190947	21.28	2.192363	21.28	2.205028	21.28	2.22699	
21.281	2.146875	21.281	2.165663	21.281	2.190475	21.281	2.19297	21.281	2.204875	21.281	2.227458	
21.283	2.147481	21.282	2.167146	21.283	2.190693	21.283	2.193379	21.283	2.204718	21.282	2.227746	
21.284	2.147967	21.284	2.167551	21.284	2.191254	21.284	2.192771	21.284	2.204746	21.284	2.227641	
21.285	2.147854	21.285	2.168121	21.285	2.190907	21.285	2.192204	21.285	2.20447	21.285	2.228193	
21.287	2.147637	21.286	2.168473	21.287	2.189924	21.287	2.191638	21.287	2.204676	21.286	2.228227	
21.288	2.147428	21.288	2.168107	21.288	2.189636	21.288	2.191823	21.288	2.204794	21.288	2.227824	
21.289	2.147782	21.289	2.16816	21.289	2.18862	21.289	2.192194	21.289	2.205393	21.289	2.227137	
21.291	2.148137	21.29	2.168886	21.291	2.187797	21.291	2.192144	21.291	2.207144	21.29	2.226775	
21.292	2.148731	21.292	2.169261	21.292	2.188837	21.292	2.192218	21.292	2.207805	21.292	2.226411	
21.293	2.149477	21.293	2.170791	21.293	2.188557	21.293	2.191541	21.293	2.208836	21.293	2.225569	
21.294	2.148781	21.294	2.170809	21.295	2.189147	21.295	2.191624	21.295	2.208503	21.294	2.225981	
21.296	2.148143	21.296	2.171577	21.296	2.189795	21.296	2.191265	21.296	2.207457	21.296	2.225204	
21.297	2.147559	21.297	2.172094	21.297	2.190071	21.297	2.190982	21.297	2.207342	21.297	2.224433	
21.298	2.147563	21.298	2.173438	21.299	2.189228	21.299	2.190547	21.299	2.207916	21.298	2.225102	
21.3	2.147159	21.3	2.172799	21.3	2.189111	21.3	2.189776	21.3	2.208125	21.3	2.226564	
21.301	2.146227	21.301	2.172049	21.301	2.188383	21.301	2.190296	21.301	2.207285	21.301	2.227247	
21.302	2.145461	21.302	2.171505	21.303	2.188352	21.303	2.188295	21.303	2.206338	21.302	2.22744	
21.304	2.145431	21.304	2.171717	21.304	2.188849	21.304	2.187543	21.304	2.206625	21.304	2.226686	
21.305	2.144978	21.305	2.171545	21.305	2.189396	21.305	2.187533	21.305	2.206012	21.305	2.225617	
21.306	2.145165	21.306	2.172112	21.307	2.189998	21.307	2.187076	21.307	2.205989	21.306	2.224671	
21.308	2.145988	21.308	2.171254	21.308	2.190017	21.308	2.187734	21.308	2.204896	21.308	2.224484	
21.309	2.146353	21.309	2.171927	21.309	2.190442	21.309	2.187462	21.309	2.204372	21.309	2.226835	
21.31	2.146784	21.31	2.171499	21.311	2.190312	21.311	2.187952	21.311	2.204255	21.31	2.226734	
21.312	2.146997	21.312	2.171632	21.312	2.190191	21.312	2.187722	21.312	2.203716	21.312	2.225485	
21.313	2.147881	21.313	2.172355	21.313	2.18892	21.313	2.187837	21.313	2.203651	21.313	2.225339	
21.314	2.147488	21.314	2.172855	21.315	2.189237	21.315	2.188668	21.315	2.203093	21.314	2.225479	
21.316	2.148863	21.316	2.173573	21.316	2.187989	21.316	2.188912	21.316	2.202762	21.316	2.225621	
21.317	2.148381	21.317	2.173378	21.317	2.187001	21.317	2.189024	21.317	2.202266	21.317	2.226205	
21.318	2.148077	21.318	2.172133	21.319	2.186003	21.319	2.188142	21.319	2.20206	21.318	2.22678	
21.32	2.148573	21.32	2.172065	21.32	2.185796	21.32	2.188305	21.32	2.202329	21.32	2.226565	
21.321	2.147761	21.321	2.171619	21.321	2.186141	21.321	2.188531	21.321	2.202015	21.321	2.226173	
21.322	2.147622	21.322	2.171575	21.323	2.186895	21.323	2.188322	21.323	2.202629	21.322	2.226063	
21.324	2.147232	21.324	2.171849	21.324	2.185746	21.324	2.18931	21.324	2.20405	21.324	2.226173	
21.325	2.146978	21.325	2.171276	21.325	2.186805	21.325	2.189547	21.325	2.203687	21.325	2.225848	
21.326	2.146404	21.326	2.171497	21.327	2.186079	21.327	2.188708	21.327	2.204045	21.326	2.224537	
21.328	2.14621	21.328	2.170822	21.328	2.186078	21.328	2.188691	21.328	2.203765	21.328	2.223557	
21.329	2.145958	21.329	2.171305	21.329	2.185926	21.329	2.188409	21.329	2.203511	21.329	2.224451	
21.33	2.145437	21.33	2.171013	21.331	2.186152	21.331	2.187894	21.331	2.203664	21.33	2.225615	
21.332	2.145062	21.332	2.169893	21.332	2.186322	21.332	2.188921	21.332	2.202558	21.332	2.226269	
21.333	2.145352	21.333	2.17007	21.333	2.187004	21.333	2.189963	21.333	2.202724	21.333	2.225972	
21.334	2.145146	21.334	2.17045	21.335	2.187166	21.335	2.189494	21.335	2.202467	21.334	2.225867	
21.336	2.145377	21.336	2.169858	21.336	2.187492	21.336	2.189914	21.336	2.202235	21.336	2.225979	
21.337	2.145086	21.337	2.170931	21.337	2.188051	21.337	2.189403	21.337	2.202134	21.337	2.224522	
21.338	2.145291	21.338	2.170386	21.339	2.187749	21.339	2.189521	21.339	2.202533	21.338	2.224446	
21.34	2.145343	21.34	2.170116	21.34	2.187771	21.34	2.189644	21.34	2.202295	21.34	2.225291	
21.341	2.146277	21.341	2.169088	21.341	2.187654	21.341	2.189478	21.341	2.202331	21.341	2.224993	
21.342	2.146462	21.342	2.168864	21.343	2.187309	21.343	2.189811	21.343	2.201866	21.342	2.224987	
21.344	2.145753	21.344	2.169231	21.344	2.187241	21.344	2.189047	21.344	2.201023	21.344	2.225119	
21.345	2.145402	21.345	2.170172	21.345	2.186314	21.345	2.188616	21.345	2.202592	21.345	2.226378	
21.346	2.144598	21.346	2.169068	21.347	2.186273	21.347	2.188181	21.347	2.20294	21.346	2.225544	
21.348	2.14364	21.348	2.168534	21.348	2.186166	21.348	2.188083	21.348	2.203214	21.348	2.224581	
21.349	2.143809	21.349	2.167129	21.349	2.185771	21.349	2.18779	21.349	2.203668	21.349	2.225496	
21.35	2.143909	21.35	2.166676	21.351	2.184931	21.351	2.187227	21.351	2.203785	21.35	2.225189	
21.352	2.143582	21.352	2.166329	21.352	2.184976	21.352	2.189023	21.352	2.204885	21.352	2.225007	
21.353	2.143641	21.353	2.164966	21.353	2.184668	21.353	2.188995	21.353	2.204535	21.353	2.225132	
21.354	2.143188	21.354	2.164036	21.355	2.185447	21.355	2.188896	21.355	2.204213	21.354	2.225845	
21.356	2.141919	21.356	2.164655	21.356	2.186391	21.356	2.18785	21.356	2.203636	21.356	2.226189	
21.357	2.141944	21.357	2.16446	21.357	2.186267	21.357	2.187924	21.357	2.203669	21.357	2.226022	
21.358	2.142665	21.358	2.164184	21.359	2.185941	21.359	2.188171	21.359	2.203948	21.358	2.226775	
21.36	2.142534	21.36	2.164005	21.36	2.185935	21.36	2.189095	21.36	2.203246	21.36	2.226568	
21.361	2.142918	21.361	2.163743	21.361	2.18509	21.361	2.189735	21.361	2.20296	21.361	2.226427	
21.362	2.143507	21.362	2.163688	21.363	2.185038	21.363	2.1902	21.363	2.202833	21.362	2.227134	
21.364	2.142736	21.364	2.163509	21.364	2.185067	21.364	2.189869	21.364	2.203025	21.364	2.226992	
21.365	2.142658	21.365	2.163503	21.365	2.185689	21.365	2.190168	21.365	2.202431	21.365	2.226535	
21.366	2.143596	21.366	2.163583	21.367	2.185335	21.367	2.19088	21.367	2.202714	21.366	2.226758	
21.368	2.144591	21.368	2.164462	21.368	2.185708	21.368	2.190155	21.368	2.2033	21.368	2.225692	
21.369	2.145067	21.369	2.165159	21.369	2.184598	21.369	2.191855	21.369	2.203682	21.369	2.225955	
21.37	2.144915	21.37	2.164664	21.371	2.184972	21.37	2.193157	21.371	2.203612	21.37	2.225429	
21.372	2.145537	21.372	2.164425	21.372	2.183978	21.372	2.193106	21.372	2.203669	21.372	2.226143	
21.373	2.144476	21.373	2.16451	21.373	2.184048	21.373	2.193251	21.373	2.203849	21.373	2.226336	
21.374	2.144183	21.374	2.164148	21.375	2.184769	21.374	2.192526	21.374	2.204407	21.374	2.226666	
21.376	2.143836	21.376	2.163935	21.376	2.184148	21.376	2.193497	21.376	2.204304	21.376	2.225905	
21.377	2.143701	21.377	2.163726	21.377	2.184712	21.377	2.193474	21.377	2.204349	21.377	2.225569	
21.378	2.144056	21.378	2.16374	21.379	2.185412	21.378	2.194257	21.378	2.203772	21.378	2.225748	
21.38	2.143227	21.38	2.164298	21.38	2.186284	21.38	2.194389	21.38	2.203468	21.38	2.22552	
21.381	2.143182	21.381	2.163214	21.381	2.185825	21.381	2.193291	21.381	2.203202	21.381	2.224682	
21.382	2.142169	21.382	2.162453	21.383	2.18613	21.382	2.193231	21.382	2.202713	21.382	2.223547	
21.384	2.142513	21.384	2.162051	21.384	2.186419	21.384	2.192866	21.384	2.202344	21.384	2.222064	
21.385	2.142107	21.385	2.163239	21.385	2.187669	21.385	2.192055	21.385	2.202182	21.385	2.221055	
21.386	2.142137	21.386	2.163753	21.386	2.188059	21.386	2.191756	21.386	2.202286	21.386	2.221493	
21.388	2.142971	21.388	2.163854	21.388	2.187629	21.388	2.191834	21.388	2.202081	21.388	2.22152	
21.389	2.143008	21.389	2.164052	21.389	2.186264	21.389	2.192232	21.389	2.200365	21.389	2.221487	
21.39	2.142809	21.39	2.163013	21.39	2.186426	21.39	2.192589	21.39	2.199628	21.39	2.22136	
21.392	2.143675	21.392	2.162804	21.392	2.184526	21.392	2.192537	21.392	2.200273	21.392	2.220824	
21.393	2.144631	21.393	2.162345	21.393	2.184626	21.393	2.193388	21.393	2.200453	21.393	2.221259	
21.394	2.144029	21.394	2.162841	21.394	2.184618	21.394	2.192421	21.394	2.20031	21.394	2.221051	
21.396	2.144043	21.396	2.162775	21.396	2.184432	21.396	2.192465	21.396	2.201134	21.396	2.220313	
21.397	2.144015	21.397	2.162459	21.397	2.184589	21.397	2.192785	21.397	2.201996	21.397	2.220292	
21.398	2.144066	21.398	2.161838	21.398	2.185256	21.398	2.19281	21.398	2.201998	21.398	2.219995	
21.4	2.143181	21.4	2.161848	21.4	2.184881	21.4	2.19135	21.4	2.201029	21.4	2.21994	
21.401	2.143018	21.401	2.161497	21.401	2.183226	21.401	2.192391	21.401	2.20198	21.401	2.220419	
21.402	2.143258	21.402	2.160589	21.402	2.183	21.402	2.191991	21.402	2.202417	21.402	2.220442	
21.404	2.142914	21.404	2.159924	21.404	2.18261	21.404	2.192594	21.404	2.202846	21.404	2.220922	
21.405	2.141765	21.405	2.159089	21.405	2.183402	21.405	2.192976	21.405	2.20259	21.405	2.220752	
21.406	2.140534	21.406	2.15829	21.406	2.182769	21.406	2.193635	21.406	2.202549	21.406	2.219748	
21.408	2.139794	21.408	2.158403	21.408	2.183327	21.408	2.194417	21.408	2.20197	21.408	2.219564	
21.409	2.13933	21.409	2.158811	21.409	2.183352	21.409	2.193444	21.409	2.202429	21.409	2.220475	
21.41	2.138891	21.41	2.158771	21.41	2.183913	21.41	2.194299	21.41	2.202518	21.41	2.220238	
21.412	2.139576	21.412	2.158666	21.412	2.183908	21.412	2.194642	21.412	2.202159	21.412	2.218733	
21.413	2.14043	21.413	2.159837	21.413	2.183104	21.413	2.19548	21.413	2.200849	21.413	2.219481	
21.414	2.141176	21.414	2.159701	21.414	2.183399	21.414	2.195041	21.414	2.201419	21.414	2.220132	
21.416	2.140967	21.416	2.160723	21.416	2.184505	21.416	2.194826	21.416	2.200486	21.416	2.219643	
21.417	2.139571	21.417	2.16114	21.417	2.184599	21.417	2.195696	21.417	2.199799	21.417	2.219989	
21.418	2.139586	21.418	2.160766	21.418	2.184467	21.418	2.194209	21.418	2.199294	21.418	2.220015	
21.42	2.139576	21.42	2.160938	21.42	2.185151	21.42	2.194302	21.42	2.199065	21.42	2.220151	
21.421	2.139331	21.421	2.162282	21.421	2.185284	21.421	2.194309	21.421	2.200211	21.421	2.218782	
21.422	2.139721	21.422	2.162565	21.422	2.184305	21.422	2.194523	21.422	2.200116	21.422	2.21848	
21.424	2.139192	21.424	2.162788	21.424	2.184207	21.424	2.194158	21.424	2.198889	21.423	2.217921	
21.425	2.138652	21.425	2.162756	21.425	2.183408	21.425	2.193823	21.425	2.198089	21.425	2.217671	
21.426	2.137896	21.426	2.161823	21.426	2.183005	21.426	2.193171	21.426	2.198275	21.426	2.218056	
21.428	2.137278	21.427	2.160879	21.428	2.183667	21.428	2.193583	21.428	2.198591	21.427	2.217559	
21.429	2.136477	21.429	2.159889	21.429	2.184123	21.429	2.192918	21.429	2.19911	21.429	2.216938	
21.43	2.136532	21.43	2.159861	21.43	2.18404	21.43	2.192952	21.43	2.198972	21.43	2.217853	
21.432	2.136807	21.431	2.159735	21.432	2.182974	21.432	2.193225	21.432	2.199319	21.431	2.218114	
21.433	2.136035	21.433	2.158875	21.433	2.183032	21.433	2.193635	21.433	2.199471	21.433	2.218565	
21.434	2.136077	21.434	2.158192	21.434	2.182193	21.434	2.193543	21.434	2.19937	21.434	2.219198	
21.435	2.136307	21.435	2.157919	21.436	2.182569	21.436	2.193313	21.436	2.198461	21.435	2.218498	
21.437	2.135896	21.437	2.157457	21.437	2.182244	21.437	2.192165	21.437	2.19776	21.437	2.219227	
21.438	2.1358	21.438	2.157763	21.438	2.182446	21.438	2.192211	21.438	2.196944	21.438	2.219196	
21.439	2.136369	21.439	2.157845	21.44	2.181787	21.44	2.191728	21.44	2.195884	21.439	2.2198	
21.441	2.136223	21.441	2.157677	21.441	2.181097	21.441	2.191525	21.441	2.195949	21.441	2.220004	
21.442	2.135962	21.442	2.156982	21.442	2.181594	21.442	2.190602	21.442	2.195853	21.442	2.219676	
21.443	2.135323	21.443	2.15722	21.444	2.182391	21.444	2.19026	21.444	2.196347	21.443	2.220052	
21.445	2.135364	21.445	2.157283	21.445	2.181942	21.445	2.189811	21.445	2.197165	21.445	2.221211	
21.446	2.135786	21.446	2.156005	21.446	2.18171	21.446	2.190092	21.446	2.197477	21.446	2.221361	
21.447	2.135706	21.447	2.156249	21.448	2.182533	21.448	2.190877	21.448	2.197623	21.447	2.221357	
21.449	2.135574	21.449	2.157139	21.449	2.183161	21.449	2.190681	21.449	2.197231	21.449	2.22111	
21.45	2.136114	21.45	2.157676	21.45	2.183952	21.45	2.190688	21.45	2.197866	21.45	2.221462	
21.451	2.136591	21.451	2.15766	21.452	2.183609	21.452	2.191352	21.452	2.198523	21.451	2.222574	
21.453	2.136176	21.453	2.157204	21.453	2.182873	21.453	2.191867	21.453	2.198302	21.453	2.222639	
21.454	2.135632	21.454	2.157241	21.454	2.182189	21.454	2.191652	21.454	2.197958	21.454	2.222972	
21.455	2.135323	21.455	2.157516	21.456	2.182561	21.456	2.190813	21.456	2.199411	21.455	2.223703	
21.457	2.135299	21.457	2.157475	21.457	2.183117	21.457	2.189777	21.457	2.200182	21.457	2.224122	
21.458	2.134408	21.458	2.157409	21.458	2.183971	21.458	2.190221	21.458	2.199538	21.458	2.224145	
21.459	2.133668	21.459	2.157486	21.46	2.184049	21.46	2.190471	21.46	2.198794	21.459	2.223627	
21.461	2.133692	21.461	2.157459	21.461	2.183765	21.461	2.19144	21.461	2.19856	21.461	2.223715	
21.462	2.13345	21.462	2.158376	21.462	2.183864	21.462	2.191413	21.462	2.197999	21.462	2.223681	
21.463	2.133191	21.463	2.159483	21.464	2.183952	21.464	2.191348	21.464	2.197456	21.463	2.223571	
21.465	2.133147	21.465	2.160677	21.465	2.183029	21.465	2.191792	21.465	2.197122	21.465	2.223279	
21.466	2.133627	21.466	2.161005	21.466	2.182723	21.466	2.191882	21.466	2.197817	21.466	2.223305	
21.467	2.133518	21.467	2.161494	21.468	2.183071	21.468	2.191503	21.468	2.197439	21.467	2.22312	
21.469	2.132833	21.469	2.161599	21.469	2.182817	21.469	2.191068	21.469	2.197417	21.469	2.223704	
21.47	2.132572	21.47	2.161914	21.47	2.182957	21.47	2.190576	21.47	2.19711	21.47	2.223775	
21.471	2.133543	21.471	2.163163	21.472	2.182218	21.472	2.189884	21.472	2.197426	21.471	2.224261	
21.473	2.134407	21.473	2.164044	21.473	2.182327	21.473	2.189044	21.473	2.197828	21.473	2.224866	
21.474	2.134345	21.474	2.164332	21.474	2.182482	21.474	2.189535	21.474	2.198165	21.474	2.224678	
21.475	2.135447	21.475	2.164501	21.476	2.182564	21.476	2.18956	21.476	2.198048	21.475	2.224691	
21.477	2.136447	21.477	2.164616	21.477	2.183145	21.477	2.188726	21.477	2.198241	21.477	2.22493	
21.478	2.136177	21.478	2.164401	21.478	2.182428	21.478	2.187628	21.478	2.197668	21.478	2.225988	
21.479	2.13607	21.479	2.16389	21.48	2.182956	21.48	2.187008	21.48	2.198802	21.479	2.226807	
21.481	2.135706	21.481	2.164374	21.481	2.182828	21.481	2.186818	21.481	2.198824	21.481	2.227034	
21.482	2.135548	21.482	2.163659	21.482	2.181193	21.482	2.186911	21.482	2.19939	21.482	2.227374	
21.483	2.136087	21.483	2.163057	21.484	2.180605	21.484	2.187004	21.484	2.19969	21.483	2.22712	
21.485	2.135857	21.485	2.16326	21.485	2.18047	21.485	2.187322	21.485	2.199774	21.485	2.227128	
21.486	2.136053	21.486	2.163233	21.486	2.180611	21.486	2.186971	21.486	2.200757	21.486	2.226955	
